member_id,repo_financing_need_usd,collateral_inventory_usd,available_qualified_liquid_resources_usd,maturity_bucket,bucket_order,source_column,market_value_usd,total_treasury_position_usd,bucket_weight,base_haircut_rate,eligibility_factor,member_concentration_ratio,repo_exposure_allocated_usd,collateral_inventory_allocated_usd,qualified_resources_allocated_usd,value_class,actual_ficc_participant,participant_level_inference,scenario_name,severity_rank,stress_multiplier,additive_haircut_rate,bucket_haircut_addon,concentration_threshold,concentration_excess,concentration_haircut_addon,raw_stressed_haircut_rate,maximum_haircut_rate,stressed_haircut_rate,haircut_increase_rate,baseline_required_collateral_usd,stressed_required_collateral_before_call_usd,haircut_driven_collateral_call_usd,additional_collateral_call_rate,scenario_additional_collateral_call_usd,additional_collateral_requirement_usd,baseline_excess_collateral_inventory_usd,baseline_eligible_excess_collateral_usd,inventory_availability_rate,stressed_available_collateral_usd,collateral_posted_usd,collateral_shortfall_usd,haircut_market_value_loss_usd,inventory_unavailability_loss_usd,gross_collateral_resource_reduction_usd,qualified_resource_reduction_usd,stressed_qualified_resources_allocated_usd,model_version
SYN-MBR-0004,18708033818.07507,82719860230.76997,41457312552.14155,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,238366193.03,1369413266.49,0.1740644689684994,0.06,0.92,0.2510355218707167,3256403971.987965,238366193.03,7216245094.249623,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,3464259544.6680484,3570618390.337681,106358845.66963243,0.01,32564039.719879653,138922885.3895121,0.0,0.0,0.95,0.0,0.0,138922885.3895121,6674253.404839999,0.0,6674253.404839999,6674253.404839999,7209570840.844783,section-17-v1
SYN-MBR-0004,18708033818.07507,82719860230.76997,41457312552.14155,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,1369413266.49,0.0,0.1,0.85,0.2510355218707167,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0005,17247570130.11036,83631203708.47752,56249395326.243454,bills_0_1y,1,treasury_position_bills_0_1y_usd,209451233.93,1800450968.92,0.11633265084449329,0.01,1.0,0.3018129863575002,2006455553.86204,209451233.93,6543641266.701753,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,2026722781.6788282,2042193947.9511857,15471166.272357464,0.01,20064555.5386204,35535721.81097786,0.0,0.0,0.95,0.0,0.0,35535721.81097786,1570884.2544750003,0.0,1570884.2544750003,1570884.2544750003,6542070382.447278,section-17-v1
SYN-MBR-0005,17247570130.11036,83631203708.47752,56249395326.243454,notes_1_3y,2,treasury_position_notes_1_3y_usd,328246280.83,1800450968.92,0.18231336842618848,0.015,1.0,0.3018129863575002,3144462607.587333,328246280.83,10255016733.863747,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,3192347824.9617596,3224263119.802444,31915294.840684414,0.01,31444626.075873334,63359920.916557744,0.0,0.0,0.95,0.0,0.0,63359920.916557744,3200401.2380925003,0.0,3200401.2380925003,3200401.2380925003,10251816332.625654,section-17-v1
SYN-MBR-0005,17247570130.11036,83631203708.47752,56249395326.243454,notes_3_7y,3,treasury_position_notes_3_7y_usd,543399483.72,1800450968.92,0.3018129863575002,0.025,0.98,0.3018129863575002,5205540648.379025,543399483.72,16976797984.217152,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,5339016049.6195135,5412571508.582298,73555458.96278477,0.01,52055406.483790256,125610865.44657502,0.0,0.0,0.95,0.0,0.0,125610865.44657502,7200043.159289999,0.0,7200043.159289999,7200043.159289999,16969597941.057861,section-17-v1
SYN-MBR-0005,17247570130.11036,83631203708.47752,56249395326.243454,notes_7_10y,4,treasury_position_notes_7_10y_usd,299388959.83,1800450968.92,0.16628553901114473,0.035,0.96,0.3018129863575002,2868021495.717921,299388959.83,9353461020.875359,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,2972043000.7439594,3027734490.0690637,55691489.32510424,0.01,28680214.957179207,84371704.28228344,0.0,0.0,0.95,0.0,0.0,84371704.28228344,5314154.0369825,0.0,5314154.0369825,5314154.0369825,9348146866.838377,section-17-v1
SYN-MBR-0005,17247570130.11036,83631203708.47752,56249395326.243454,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,419965010.61,1800450968.92,0.23325545536067327,0.06,0.92,0.3018129863575002,4023089824.5640388,419965010.61,13120478320.585443,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,4279882792.089403,4411282702.372849,131399910.28344631,0.01,40230898.24564039,171630808.5290867,0.0,0.0,0.95,0.0,0.0,171630808.5290867,11759020.297079999,0.0,11759020.297079999,11759020.297079999,13108719300.288364,section-17-v1
SYN-MBR-0005,17247570130.11036,83631203708.47752,56249395326.243454,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,1800450968.92,0.0,0.1,0.85,0.3018129863575002,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0006,26031526273.50589,135081814381.88681,55209210371.336205,bills_0_1y,1,treasury_position_bills_0_1y_usd,202741629.52,1985292288.09,0.10212180379497302,0.01,1.0,0.30974807622489625,2658386418.5866537,202741629.52,5638064149.216985,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,2685238806.6531854,2705736812.8108435,20498006.1576581,0.01,26583864.18586654,47081870.343524635,0.0,0.0,0.95,0.0,0.0,47081870.343524635,1520562.2214000004,0.0,1520562.2214000004,1520562.2214000004,5636543586.9955845,section-17-v1
SYN-MBR-0006,26031526273.50589,135081814381.88681,55209210371.336205,notes_1_3y,2,treasury_position_notes_1_3y_usd,614940466.98,1985292288.09,0.30974807622489625,0.015,1.0,0.30974807622489625,8063215184.416292,614940466.98,17100946702.416979,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,8186005263.366795,8267844331.623986,81839068.25719166,0.01,80632151.84416293,162471220.1013546,0.0,0.0,0.95,0.0,0.0,162471220.1013546,5995669.553055001,0.0,5995669.553055001,5995669.553055001,17094951032.863924,section-17-v1
SYN-MBR-0006,26031526273.50589,135081814381.88681,55209210371.336205,notes_3_7y,3,treasury_position_notes_3_7y_usd,464526679.74,1985292288.09,0.2339840246832921,0.025,0.98,0.30974807622489625,6090961286.123769,464526679.74,12918073242.271797,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,6247139780.639763,6333206432.1536455,86066651.51388264,0.01,60909612.86123769,146976264.37512034,0.0,0.0,0.95,0.0,0.0,146976264.37512034,6154978.506554999,0.0,6154978.506554999,6154978.506554999,12911918263.765242,section-17-v1
SYN-MBR-0006,26031526273.50589,135081814381.88681,55209210371.336205,notes_7_10y,4,treasury_position_notes_7_10y_usd,375231523.82,1985292288.09,0.18900568247358723,0.035,0.96,0.30974807622489625,4920106389.153098,375231523.82,10434854485.06225,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,5098555843.681967,5194094894.856793,95539051.17482662,0.01,49201063.89153098,144740115.0663576,0.0,0.0,0.95,0.0,0.0,144740115.0663576,6660359.547805001,0.0,6660359.547805001,6660359.547805001,10428194125.514444,section-17-v1
SYN-MBR-0006,26031526273.50589,135081814381.88681,55209210371.336205,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,327851988.03,1985292288.09,0.16514041282325143,0.06,0.92,0.30974807622489625,4298856995.226078,327851988.03,9117271792.368195,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,4573252122.580935,4713658985.993506,140406863.4125719,0.01,42988569.952260785,183395433.3648327,0.0,0.0,0.95,0.0,0.0,183395433.3648327,9179855.664839998,0.0,9179855.664839998,9179855.664839998,9108091936.703354,section-17-v1
SYN-MBR-0006,26031526273.50589,135081814381.88681,55209210371.336205,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,1985292288.09,0.0,0.1,0.85,0.30974807622489625,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0007,27915366427.21139,111393851820.51732,55113693908.5898,bills_0_1y,1,treasury_position_bills_0_1y_usd,208761996.58,2191520292.05,0.09525898406567757,0.01,1.0,0.2854548782912785,2659189445.6772804,208761996.58,5250074489.838986,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,2686049945.1285663,2706554143.1829824,20504198.05441618,0.01,26591894.456772804,47096092.511188984,0.0,0.0,0.95,0.0,0.0,47096092.511188984,1565714.9743500005,0.0,1565714.9743500005,1565714.9743500005,5248508774.864636,section-17-v1
SYN-MBR-0007,27915366427.21139,111393851820.51732,55113693908.5898,notes_1_3y,2,treasury_position_notes_1_3y_usd,539313060.35,2191520292.05,0.2460908358030825,0.015,1.0,0.2854548782912785,6869715855.82176,539313060.35,13562974998.16012,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,6974330818.093158,7044056247.958739,69725429.86558151,0.01,68697158.5582176,138422588.4237991,0.0,0.0,0.95,0.0,0.0,138422588.4237991,5258302.338412501,0.0,5258302.338412501,5258302.338412501,13557716695.821707,section-17-v1
SYN-MBR-0007,27915366427.21139,111393851820.51732,55113693908.5898,notes_3_7y,3,treasury_position_notes_3_7y_usd,625580158.24,2191520292.05,0.2854548782912785,0.025,0.98,0.2854548782912785,7968577525.93607,625580158.24,15732472786.85928,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,8172900026.601098,8285497817.453673,112597790.8525753,0.01,79685775.2593607,192283566.111936,0.0,0.0,0.95,0.0,0.0,192283566.111936,8288937.096679999,0.0,8288937.096679999,8288937.096679999,15724183849.7626,section-17-v1
SYN-MBR-0007,27915366427.21139,111393851820.51732,55113693908.5898,notes_7_10y,4,treasury_position_notes_7_10y_usd,294711428.91,2191520292.05,0.1344780744121333,0.035,0.96,0.2854548782912785,3754004723.6405015,294711428.91,7411583430.566876,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,3890160335.378758,3963055923.6109805,72895588.23222256,0.01,37540047.236405015,110435635.46862757,0.0,0.0,0.95,0.0,0.0,110435635.46862757,5231127.863152501,0.0,5231127.863152501,5231127.863152501,7406352302.703724,section-17-v1
SYN-MBR-0007,27915366427.21139,111393851820.51732,55113693908.5898,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,523153647.97,2191520292.05,0.23871722742782805,0.06,0.92,0.2854548782912785,6663878876.135777,523153647.97,13156588203.164532,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,7089232846.952955,7306884732.605019,217651885.65206337,0.01,66638788.76135778,284290674.41342115,0.0,0.0,0.95,0.0,0.0,284290674.41342115,14648302.143159999,0.0,14648302.143159999,14648302.143159999,13141939901.021372,section-17-v1
SYN-MBR-0007,27915366427.21139,111393851820.51732,55113693908.5898,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,2191520292.05,0.0,0.1,0.85,0.2854548782912785,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0008,6850551142.1191,37254746534.28426,23153845907.247063,bills_0_1y,1,treasury_position_bills_0_1y_usd,94915220.33,746190629.65,0.12719969476770285,0.01,1.0,0.2793784356656723,871388014.2680876,94915220.33,2945162132.100252,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,880189913.4021087,886908920.3746438,6719006.972535133,0.01,8713880.142680876,15432887.11521601,0.0,0.0,0.95,0.0,0.0,15432887.11521601,711864.1524750001,0.0,711864.1524750001,711864.1524750001,2944450267.9477773,section-17-v1
SYN-MBR-0008,6850551142.1191,37254746534.28426,23153845907.247063,notes_1_3y,2,treasury_position_notes_1_3y_usd,170415308.46,746190629.65,0.2283803919380938,0.015,1.0,0.2793784356656723,1564531554.829116,170415308.46,5287884403.171313,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,1588356908.4559555,1604236405.8745103,15879497.418554783,0.01,15645315.548291162,31524812.966845945,0.0,0.0,0.95,0.0,0.0,31524812.966845945,1661549.2574850004,0.0,1661549.2574850004,1661549.2574850004,5286222853.913828,section-17-v1
SYN-MBR-0008,6850551142.1191,37254746534.28426,23153845907.247063,notes_3_7y,3,treasury_position_notes_3_7y_usd,149795685.94,746190629.65,0.20074720853873698,0.025,0.98,0.2793784356656723,1375229018.7322657,149795685.94,4648069932.8159075,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,1410491301.2638624,1429923596.2903724,19432295.02651,0.01,13752290.187322658,33184585.213832658,0.0,0.0,0.95,0.0,0.0,33184585.213832658,1984792.8387049995,0.0,1984792.8387049995,1984792.8387049995,4646085139.977202,section-17-v1
SYN-MBR-0008,6850551142.1191,37254746534.28426,23153845907.247063,notes_7_10y,4,treasury_position_notes_7_10y_usd,208469570.82,746190629.65,0.2793784356656723,0.035,0.96,0.2793784356656723,1913896261.5329187,208469570.82,6468685249.210712,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,1983312188.1170142,2020476391.1669767,37164203.04996252,0.01,19138962.615329187,56303165.66529171,0.0,0.0,0.95,0.0,0.0,56303165.66529171,3700334.8820550004,0.0,3700334.8820550004,3700334.8820550004,6464984914.328657,section-17-v1
SYN-MBR-0008,6850551142.1191,37254746534.28426,23153845907.247063,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,122594844.1,746190629.65,0.1642942690897941,0.06,0.92,0.2793784356656723,1125506292.7567117,122594844.1,3804044189.948877,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,1197347119.9539487,1234107777.145517,36760657.191568375,0.01,11255062.927567117,48015720.11913549,0.0,0.0,0.95,0.0,0.0,48015720.11913549,3432655.6347999997,0.0,3432655.6347999997,3432655.6347999997,3800611534.314077,section-17-v1
SYN-MBR-0008,6850551142.1191,37254746534.28426,23153845907.247063,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,746190629.65,0.0,0.1,0.85,0.2793784356656723,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0009,20018646542.475327,96527640685.43277,47288999137.49504,bills_0_1y,1,treasury_position_bills_0_1y_usd,184955860.97,1805458327.74,0.10244260868735769,0.01,1.0,0.285403166638031,2050762374.201326,184955860.97,4844408433.8592,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,2071477145.6579049,2087289948.2965147,15812802.638609886,0.01,20507623.74201326,36320426.38062315,0.0,0.0,0.95,0.0,0.0,36320426.38062315,1387168.9572750002,0.0,1387168.9572750002,1387168.9572750002,4843021264.901924,section-17-v1
SYN-MBR-0009,20018646542.475327,96527640685.43277,47288999137.49504,notes_1_3y,2,treasury_position_notes_1_3y_usd,450268596.54,1805458327.74,0.2493929600156588,0.015,1.0,0.285403166638031,4992509516.735155,450268596.54,11793543471.077824,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,5068537580.441782,5119209963.327511,50672382.885728836,0.01,49925095.16735155,100597478.05308038,0.0,0.0,0.95,0.0,0.0,100597478.05308038,4390118.816265001,0.0,4390118.816265001,4390118.816265001,11789153352.261559,section-17-v1
SYN-MBR-0009,20018646542.475327,96527640685.43277,47288999137.49504,notes_3_7y,3,treasury_position_notes_3_7y_usd,416980348.89,1805458327.74,0.23095539923757707,0.025,0.98,0.285403166638031,4623414504.413331,416980348.89,10921649675.345606,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,4741963594.270083,4807293480.024259,65329885.754175186,0.01,46234145.04413331,111564030.79830849,0.0,0.0,0.95,0.0,0.0,111564030.79830849,5524989.622792499,0.0,5524989.622792499,5524989.622792499,10916124685.722813,section-17-v1
SYN-MBR-0009,20018646542.475327,96527640685.43277,47288999137.49504,notes_7_10y,4,treasury_position_notes_7_10y_usd,237969997.37,1805458327.74,0.13180586542137546,0.035,0.96,0.285403166638031,2638575032.095586,237969997.37,6232967456.228211,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,2734274644.6586385,2785510722.7190137,51236078.06037521,0.01,26385750.320955858,77621828.38133107,0.0,0.0,0.95,0.0,0.0,77621828.38133107,4223967.453317501,0.0,4223967.453317501,4223967.453317501,6228743488.774894,section-17-v1
SYN-MBR-0009,20018646542.475327,96527640685.43277,47288999137.49504,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,515283523.97,1805458327.74,0.285403166638031,0.06,0.92,0.285403166638031,5713385115.029929,515283523.97,13496430100.984201,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,6078069271.308435,6264676661.217028,186607389.90859222,0.01,57133851.150299296,243741241.05889153,0.0,0.0,0.95,0.0,0.0,243741241.05889153,14427938.67116,0.0,14427938.67116,14427938.67116,13482002162.313042,section-17-v1
SYN-MBR-0009,20018646542.475327,96527640685.43277,47288999137.49504,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,1805458327.74,0.0,0.1,0.85,0.285403166638031,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0010,15238095107.343016,83448210362.85513,35216448139.00227,bills_0_1y,1,treasury_position_bills_0_1y_usd,163905734.0,1300930058.47,0.12599119601615366,0.01,1.0,0.26133573787190656,1919865827.582046,163905734.0,4436962420.473745,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,1939258411.6990364,1954061911.0249832,14803499.325946808,0.01,19198658.27582046,34002157.60176727,0.0,0.0,0.95,0.0,0.0,34002157.60176727,1229293.0050000004,0.0,1229293.0050000004,1229293.0050000004,4435733127.468745,section-17-v1
SYN-MBR-0010,15238095107.343016,83448210362.85513,35216448139.00227,notes_1_3y,2,treasury_position_notes_1_3y_usd,254497608.2,1300930058.47,0.1956274332682496,0.015,1.0,0.26133573787190656,2980989433.7469864,254497608.2,6889303358.257441,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,3026385211.9258747,3056641306.072275,30256094.14640045,0.01,29809894.337469865,60065988.48387031,0.0,0.0,0.95,0.0,0.0,60065988.48387031,2481351.6799500003,0.0,2481351.6799500003,2481351.6799500003,6886822006.577491,section-17-v1
SYN-MBR-0010,15238095107.343016,83448210362.85513,35216448139.00227,notes_3_7y,3,treasury_position_notes_3_7y_usd,339979516.75,1300930058.47,0.26133573787190656,0.025,0.98,0.26133573787190656,3982258828.639776,339979516.75,9203316459.63389,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,4084368029.37413,4140638241.3722653,56270211.99813557,0.01,39822588.28639776,96092800.28453332,0.0,0.0,0.95,0.0,0.0,96092800.28453332,4504728.596937499,0.0,4504728.596937499,4504728.596937499,9198811731.036953,section-17-v1
SYN-MBR-0010,15238095107.343016,83448210362.85513,35216448139.00227,notes_7_10y,4,treasury_position_notes_7_10y_usd,220752112.09,1300930058.47,0.16968791723486082,0.035,0.96,0.26133573787190656,2585720621.3917594,220752112.09,5975805737.116786,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,2679503234.6028595,2729712981.1472783,50209746.54441881,0.01,25857206.213917594,76066952.75833641,0.0,0.0,0.95,0.0,0.0,76066952.75833641,3918349.9895975003,0.0,3918349.9895975003,3918349.9895975003,5971887387.127189,section-17-v1
SYN-MBR-0010,15238095107.343016,83448210362.85513,35216448139.00227,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,321795087.43,1300930058.47,0.24735771560882935,0.06,0.92,0.26133573787190656,3769260395.9824476,321795087.43,8711060163.520412,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,4009851485.0877104,4132960960.5070696,123109475.4193592,0.01,37692603.95982448,160802079.37918368,0.0,0.0,0.95,0.0,0.0,160802079.37918368,9010262.44804,0.0,9010262.44804,9010262.44804,8702049901.072372,section-17-v1
SYN-MBR-0010,15238095107.343016,83448210362.85513,35216448139.00227,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,1300930058.47,0.0,0.1,0.85,0.26133573787190656,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0011,36137070763.22158,144409367633.122,75242847988.50183,bills_0_1y,1,treasury_position_bills_0_1y_usd,405465253.76,3647380112.09,0.11116616346511324,0.01,1.0,0.2977758440804922,4017219515.6146545,405465253.76,8364458739.070461,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,4057797490.519853,4088773043.8826,30975553.362746716,0.01,40172195.15614655,71147748.51889327,0.0,0.0,0.95,0.0,0.0,71147748.51889327,3040989.4032000005,0.0,3040989.4032000005,3040989.4032000005,8361417749.667261,section-17-v1
SYN-MBR-0011,36137070763.22158,144409367633.122,75242847988.50183,notes_1_3y,2,treasury_position_notes_1_3y_usd,845872763.36,3647380112.09,0.2319124240865872,0.015,1.0,0.2977758440804922,8380635680.087255,845872763.36,17449751272.19205,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,8508259573.692644,8593320358.971807,85060785.27916336,0.01,83806356.80087255,168867142.08003592,0.0,0.0,0.95,0.0,0.0,168867142.08003592,8247259.442760002,0.0,8247259.442760002,8247259.442760002,17441504012.74929,section-17-v1
SYN-MBR-0011,36137070763.22158,144409367633.122,75242847988.50183,notes_3_7y,3,treasury_position_notes_3_7y_usd,1086101691.56,3647380112.09,0.2977758440804922,0.025,0.98,0.2977758440804922,10760746749.114782,1086101691.56,22405502570.796295,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,11036663332.425419,11188715101.756987,152051769.33156776,0.01,107607467.49114783,259659236.82271558,0.0,0.0,0.95,0.0,0.0,259659236.82271558,14390847.413169997,0.0,14390847.413169997,14390847.413169997,22391111723.383125,section-17-v1
SYN-MBR-0011,36137070763.22158,144409367633.122,75242847988.50183,notes_7_10y,4,treasury_position_notes_7_10y_usd,520880617.13,3647380112.09,0.1428095238561599,0.035,0.96,0.2977758440804922,5160717869.25203,520880617.13,10745395294.819365,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,5347894165.028011,5448105430.72265,100211265.69463825,0.01,51607178.692520306,151818444.38715857,0.0,0.0,0.95,0.0,0.0,151818444.38715857,9245630.954057502,0.0,9245630.954057502,9245630.954057502,10736149663.865307,section-17-v1
SYN-MBR-0011,36137070763.22158,144409367633.122,75242847988.50183,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,789059786.28,3647380112.09,0.21633604451164745,0.06,0.92,0.2977758440804922,7817750949.152858,789059786.28,16277740111.623655,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,8316756328.88602,8572095338.983397,255339010.09737682,0.01,78177509.49152859,333516519.5889054,0.0,0.0,0.95,0.0,0.0,333516519.5889054,22093674.015839998,0.0,22093674.015839998,22093674.015839998,16255646437.607815,section-17-v1
SYN-MBR-0011,36137070763.22158,144409367633.122,75242847988.50183,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,3647380112.09,0.0,0.1,0.85,0.2977758440804922,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
